business_id,cool,date,funny,review_id,stars,text,useful,user_id
oJ4ik-4PZe6gexxW-tSmsw,0,2016-10-26 15:29:56,0,EoN2xyKvTTn9B-z1grhYxw,4.0,"I love the Brewpub for their variety of dishes.  Nachos, pizza and sandwiches.  Variety of beers to choose from crafted right on sight.  

Every time we go, the service is slow.  I think it's just the pace of the restaurant.  It's never a quick beer and a bite of food.  Instead, enjoy the patio and friends, savor that time.  

Kid and dog friendly environment.  Also great for your vegetarian and vegan friends.  

My go to is a half order of the nachos or fish & chips.  

Tried their Pumpkin Seasonal Beer and it's on par with some of my favorite pumpkins.",0,DBYhpb5hrAYgQjQaMhNYyQ
qO9dNNIvNbCBd8ZgjxMxgQ,0,2017-04-08 00:33:11,0,2u5Skti5mZam_-XTKPelvA,5.0,"Farmhouse, rustic, chic.Helpful staff with great ideas to decorate your home. Prices reasonable. Store has items from Joanna Gaines ( Fixer Upper) and much more. Finally a good home store in SB with reasonable prices.",0,IMd3NQbclta91pFKk3AJZg
NQSnr4RPUScss607oxOaqw,0,2016-05-19 06:10:14,0,mCVyppNwK2qPOJHXgs0p2Q,5.0,"My brother came to visit and we wanted to pick up a six pack of good beers for a night in. Ended up staying and having a few while playing their Nintendo 64 (Super Smash Brothers, which the owner said was donated by fellow patrons). It's a great place with good food and genuinely nice people. Should be a staple in the Northeast.",0,mNITUu6B2wUKBOa4NmUHJg
6LCZLGa09Qifn6rG7-DNrg,1,2015-02-16 07:20:16,0,dzNxNW9XpJiECE-bKATezw,4.0,"My go to menu is coconut soup and pad thai with protein. I tried same menu here. 
Actually really like their coconut soup. They used enough amount of coconut milk that soup was really creamy and wasn't over powering with herb. I am so used to Americanized thai cuisine that I prefer less herb on my dish except cilantro.
Pat thai was great too. Liked the amount of peanut they used, noodle was chewy and perfect and not too sweet. They gave me generous amount of chicken and white meat wasn't dry so I was very happy with my meal.",0,NUtIAX-ygn474tDg5nmesg
7wQEzj-0yOpLiANNLuUflQ,0,2016-10-26 16:35:21,0,nAE4IGJMRxDfas0qYabMWw,4.0,Excellent service! Great diner food and breakfast is served all day. Came here for lunch- they were busy but very friendly and hospitable. Easy to get to off the 295.,1,GtqEcbHF-WTfKlms9250ZQ
SIoCIxjn4jLt2O-4DajWJw,0,2015-11-18 17:47:29,0,DWbmJF84jRrGaJRmlSSnYQ,4.0,"My go-to spot on a Saturday night! I was real bummed that lucys closed, but was pleasantly surprised by this bar just across the street!
Their food is better than expected. I always get wings and fries. (be careful of the wtf sauce though) Sometimes it takes a real long time to get the bartenders attention, but the place is usually packed. And if you're lucky the always sunny crew will pop in!",0,aWlojpSpzEICTza3RgGJgg
SZU9c8V2GuREDN5KgyHFJw,0,2016-05-31 02:14:54,0,4zopEEPqfwm-c_FNpeHZYw,5.0,"We were a bit weary about trying the Shellfish Company on the Wharf as more often than not, many places like these (see Cannery Row, Monterey) feast on a captive audience and provide sub-standard fare at high prices.

However, emboldened by the perennial good reviews on Yelp, we suppressed our initial observations and went ahead with the trying it out. The place is small, so definitely plan ahead. You will have to wait, so either you know, just do so, or perhaps try to visit outside of peak hours. Luckily, our wait was only about 20 minutes as the dinner rush was just leveling off.

The special was the local rock crab - $25 for 3 lbs of California Rock Crab, salad, and your choice of soup/chowder. After taking a look at a few trays of rock crab being served out, the wife and I both opted for it, as it looked awesome.  

The salad/chowder combo was great as you actually received hearty portions of each, so it was a good start. As much as I liked the chowder however, the Shrimp Bisque the wife ordered was amazing, so I would recommend that going forward. 

But enough of prattling on about side dishes: the rock crab tasted just as glorious as it looked. Juicy, buttery chunks of white crab meat await you, just a few cracks away. While the rock crab shells are pretty thick, once cracked, they splinter and separate easily, a good sign they are cooked to perfection. The rock crabs provided a great amount of meat for what I felt to be the least amount of work you're going to do for crab, King or otherwise. 

We were thoroughly satisfied with our meal and along with the special being an overall great value, devouring the Rock Crab at SBSC turned out to be one of the favorite meals on the trip. I think ordering crab here is a safe proposition indeed.",0,JYYYKt6TdVA4ng9lLcXt_g
2GYg3liJ9-m6Z67L_4_BRQ,3,2008-12-03 04:13:43,0,-7LkjSPzfVgnVpuVuRuOow,5.0,"I LOVE Weaver's Way and really disagree with some of the content in previous reviews. WW is not necessarily meant for convenience shopping. I am a single woman and I find that I have no trouble shopping at the co-op, during peak times or otherwise. I actually find the co-op to be a great place to shop if you live alone because I can get smaller quantities of items than if I shop at the corporate stores like Acme. I also enjoy the work hours - I've worked throughout the store, but most recently, I have been getting in my hours by participating in the membership committee. I wouldn't say that the community is necessarily made up of ""tree huggers"" and ""earth children"", though. The community is made up of a variety of similarly-minded folks from different backgrounds. I enjoy having a place to go to where I can obtain locally grown produce, a place that offers more natural, wholesome, and preservative-free foods than chain stores with prices way below that of Whole Foods. I enjoy interacting with other members and contributing to my local and global community. I don't find the membership fee or the work hours to be prohibitive being a single person vs. a family. I don't think that membership in a co-op is for everyone and, if you aren't single, it's definitely not a solo decision. If you're keen on being committed to the Weaver Way values, you couldn't find a better place to shop. If not, stick to the chain stores or just pay the 10% visitors' fee to pop in once in a while.",7,uAu772KpSkb-tPFgZmU-lA
oQ5CPRt0R3AzFvcjNOqB1w,0,2016-01-17 13:26:19,0,67cGcRrS0jTvB8p7rpaPew,3.0,Honestly the food doesn't knock my socks off but other people seem to love this place. I go because my husband likes it as for me I'd rather go to a different BBQ spot. I guess it also depends on what you order.,1,8YSxVaD203mE_9FR4nCEVA
pAgtmlIGqFYaWdBoCUeitw,0,2012-12-04 02:40:49,0,qdzNocGBnh8U-cvE_N8qbA,1.0,"The TV shows are $4.99 and they have commercials! What a cheesy way to make money and a sign of a less than classy hotel, particularly when you pay more than $150 a night.  And there is NO complimentary breakfast, just an overpriced buffet, something even the cheapest hotels in California provide.",3,Fq7d14GDAsGjDoojP_ygOQ
O8BBn8lry8lLoIFmChceGg,0,2014-08-10 23:56:17,0,Ti6y48ya3syOndm7teSjcg,5.0,I stopped here because it was by the hotel I was staying in. The guys working at the shop were super nice and friendly. I really like the buy one get one deal they do. I also ordered some hot wings and they were pretty good. They had a ton of sauce on them which is awesome. Next time I come back to town I will be sure to stop here for some more pizza!,0,NGTzj_44YDnPDmsD45HWeg
HTqXI5S2XcSlh_ylx9sE6g,1,2018-03-23 14:35:33,1,4KpIldEM-tdnrJLqYzRfZQ,5.0,"I've only had the cannolis here but they are awesome! They're freshly filled when ordered and the filling is phenomenal. Not too sweet, it's perfect. If you like cannoli, if you don't think you like cannoli, you should definitely get one from Termini Bros.",1,Z5j9Xw_G0c7M2b1-iS67wg
WCVFqK84i2H5EClSoow7ZA,0,2016-07-21 17:41:18,0,Ad91EzbAGRCR1SwkPfZJKg,5.0,"Traveling through in our RV, stopped over in Granite City. Found this little gem of a cafe. Upon entering, the staff was very sweet and friendly. This is like home cooking. We ate here twice and all our food choices were fresh, delicious and like we would fix at home. Yum.",0,LWTvg7RlyNLXIf482tXBPw
PzhPMkaNYiKDTHoTG0r8rw,0,2016-09-18 22:43:18,0,fGYcFOHfQL4stYPdD3J47g,4.0,After 3 weeks of working in the area I finally found a place off of Magazine that is not overrated. Friendly staff! Y'all know I love Phò so it's pretty damn good!,0,CgyCtH9CbLO7J_uO3cL7OA
sLgnx_WFCjEoPsS6NwU70Q,0,2014-10-27 16:31:37,0,Lk21QNbrI_e3nf0GvWSPww,5.0,Our family returned for breakfast again this weekend and the food and service was again impeccable ... Highly recommend,0,bCla27ma_6i_QFrGkILKrQ
YbnJYHNp_fHbI-hcFg48vQ,2,2009-08-03 21:55:27,0,HuWEnZr7-0HveaqXxyywgg,5.0,"The kayaking tour at the Santa Cruz Island was great.  My husband and I had a wonderful time.  Jen, our tour guide, was helpful and informative.  We had a lot of fun exploring the caves.  We didn't expect much but this tour definitely exceeded our expectation.",2,Eb8LgZArKmW0KgW6lTni-w
Zi-F-YvyVOK0k5QD7lrLOg,0,2016-09-18 17:05:23,0,aAcQibR3zWOvk4atbCM3SA,5.0,Definitely recommend for anyone looking for a delicious meal at a reasonable price. The shrimp and goat cheese crepes are a must have!,0,7P9w2PrP4ZcJyDFwch51Ig
EpREWeEpmR8f1qLHzzF0AA,0,2011-11-30 06:58:36,0,-up4mW6WdqzGrRh7t_pLmA,5.0,"After living in the STL area for way over 10 years now, I am both ashamed and remorseful to admit that I ate here for the FIRST time just a few weeks ago. I am ashamed because it's a St. Louis tradition and remorseful because I missed out on it for so..many...years! 

This place is amazing. What is not to love! It's a factory where you can get a tour (Friday-Sunday, noon-5pm on the hour), there's a shop, bar, and dining area. They also host many event with live music on the weekends. It's fun to just kind of wander and look around - don't worry, you'll get a chance because there will likely be a wait before you dine. The beer is, of course, amazing. The Hefeweizen is my personal favorite and a great start for anyone who is not a huge beer drinker (like myself). Additionally, the food is homegrown and damn good. I had the pizza (recommendation from my server) and it was really spectacular, though I'm admittedly a pizza connoisseur so I enjoy a good pizza pie more than most probably ;P My date had a bison burger which was also really good. 

More fun info: the service is great! I think they tend to hire more funky and alternative people (like tattoo parlor staff) which I support. The quality is what makes this place stand out along with the emphasis on local food and brewery. 

It is a little on the pricier side but for all the experience you get and the quality, it is worth it. I will go again and again and you probably should, too!",0,xbybLiQockAzC4xAlzFrGg
Wy8Hswf2cLQGRZN6armkag,0,2011-08-24 23:07:08,0,PDHRlnEdkEcwATry4w71PQ,1.0,"If I could give it a zero, I would. I order a plain hamburger, and realized they put  bacon in it (which I am allergic to and unable to eat) after two bites. When I went back to the drive-through window to complain (didn't realize the actual restaurant was open--it was almost 2 after all...), the guy took back the burger, said nothing, and disappeared. After 2 minutes of awkwardly making conversation with the next people in line in their car, he came back and rudely told me I had to go inside to get my food. Which I did. And still did not get an apology.

I refuse to go back there after that ordeal, which is a shame, because it's nice to have a variety of places to go to after DT. Guess Freebirds it is!",1,UsBxLh14sUpO8SdeqIiGOA
pR8u8hXf1vvzoAGOoKHQqQ,0,2016-08-25 17:17:46,0,EZarjNNbO_2yH1Xbizog9g,5.0,"First time here and they did a great job, very satisfied with the car wash  and the service I received. Thank you",1,R_W9WlKiA56VzVbRzTULQQ
5Ce3lZksYVkCbrihqylVHQ,0,2014-07-25 17:56:26,0,ymhbOMW63B_vGaRFR3XT0A,5.0,"I just started going to Sushi Nara this month (they opened just a short time ago).  I love this place; it is clean, the staff are friendly and acommodating, and the service is fast.  The sushi is always delicious ((I've been here 3 times) and the prices are reasonable. In fact, this week my husband stopped in for take out, bought 4 sushi rolls and the total was $24.  That is amazing.  

I love the freshness of the food and there's a huge selection to choose from.

Everyone on the eastside, check this place out!",0,yZdAhQ_KmKuCZmbBy9YDQg
AgbRp5NLsP1-J1fdg6Hdcw,0,2017-05-13 17:15:09,0,5GGfWhVGmubQLmbVbye8vw,5.0,Awesome little shop.  The owner really knows his stuff and you can tell he loves his work.  They have tires and other parts you won't find anywhere else.,0,B6G4f3UX1Z5_CpyV1xXm8Q
lpfrjbjIWC0BNZThaSDMLw,0,2015-12-21 00:17:29,0,_UYXYxRRnZtH-dNJZEkMQQ,5.0,"Been here so many times before and all I can say is the food is really good. A hidden gem in Florissant, it has the best Panang curry around. Haven't been to their sister restaurant yet, but I can't seem to want to move on when I am always so satisfied with their fare here.",0,wp-uX1pnNjAIDBNnQxz1ZQ
jLerIZFpe25jOUf722qzBA,1,2011-03-20 12:44:20,0,zRIH5eDA2GbynjZPrk8dDg,3.0,"My food only merited maybe two stars but I will give an extra star because I like the menu (and will try more of it) and their design and concept.  Sadly though, my tomato-basil soup tasted kind of like a weak marinara and my tuna melt type sandwich had a very sharp, off-putting flavor.  It was citrusy, for sure, and I love lemon in a tuna melt but perhaps this was lemon zest or something just way too overpowering?  I think next time I will focus on the dishes with cured Italian meats, mortadella and prosciutto.  And also the baked goods, those sounded pretty good, especially the Nutella bruschetta!",1,07aVWNhBhpwqW3MdqoKDKQ
